index;Bellinzona;Blenio;Leventina;Locarno;Lugano;Mendrisio;Riviera;Vallemaggia;TI
1951;121268.23100175;20901.5162377;29577.6173175;198958.77248905;447213.5738406;200930.61364355;32929.74728015;31352.27435655;1083132.34616685
1952;107094.01850175;18458.4812377;26120.4923175;175703.84498905;394941.8438406;177445.21114355;29080.81478015;27687.72185655;956532.4286668501
1953;102526.80375;17671.286500000002;25006.537500000002;168210.64225;378098.847;169877.74475;27840.61175;26506.92975;915739.40325
1954;91029.91100175;15689.7082377;22202.4173175;149348.26048905;335700.5498406;150828.42164355;24718.69128015;23534.56235655;813052.52216685
1955;82210.4325;14169.603000000001;20051.325;134878.5795;303176.034;136215.3345;22323.8085;21254.4045;734279.5215
1956;72760.95749999999;12540.912999999999;17746.575;119375.29449999999;268328.214;120558.3995;19757.853499999997;18811.3695;649879.5765
1957;75438.27725175;13002.3697377;18399.5798175;123767.84023905;278201.6468406;124994.47889355001;20484.86553015;19503.554606550002;673792.61291685
1958;70556.11149825;12160.8907623;17208.8076825;115757.91301095;260197.1721594;116905.16685645;19159.13921985;18241.33614345;630186.53733315
1959;72603.43475175;12513.762737699999;17708.1548175;119116.85473904999;267747.3008406;120297.39839354999;19715.07903015;18770.64410655;648472.6294168499
1960;67248.79524825;11590.8492623;16402.1451825;110331.76326095;248000.43515940002;111425.23960645;18261.05496985;17386.27389345;600646.55658315
1961;63941.47899825001;11020.8077623;15595.482682500002;104905.61351095;235803.69815940002;105945.31235645001;17362.97071985;16531.211643450002;571106.5758331501
1962;67091.2725;11563.699;16363.725;110073.3235;247419.522;111164.2385;18218.2805;17345.5485;599239.6095
1963;66146.325;11400.83;16133.25;108522.995;243934.74;109598.545;17961.685;17101.245;590799.615
1964;72603.43475175;12513.762737699999;17708.1548175;119116.85473904999;267747.3008406;120297.39839354999;19715.07903015;18770.64410655;648472.6294168499
1965;62996.53149825;10857.9387623;15365.0076825;103355.28501095;232318.91615940002;104379.61885645;17106.37521985;16286.90814345;562666.58133315
1966;61421.587499999994;10586.484999999999;14980.875;100771.3525;226510.83;101770.0775;16678.7075;15879.727499999999;548599.6425
1967;67721.26899825;11672.283762300001;16517.3826825;111106.92751095;249742.82615940002;112208.08635645;18389.35271985;17508.425643450002;604866.5538331501
1968;214660.60524824998;36998.4132623;52356.245182499995;352183.00926094997;791626.4271594;355673.42560644995;58289.95296985;55497.61989344999;1917285.6985831498
1969;217337.925;37459.87;53009.25;356575.555;801499.86;360109.505;59016.965;56189.805;1941198.7349999999
1970;222377.61350175;38328.4992377;54238.4423175;364843.92198905;820085.2478406;368459.81814355;60385.46578015;57492.74885655;1986211.75766685
1971;240016.665;41368.726;58540.65;393783.439;885134.628;397686.14900000003;65175.257000000005;62053.08900000001;2143758.603
1972;256710.76899825;44246.0837623;62612.3826825;421172.62751094997;946699.2261594;425346.78635645;69708.45271985;66369.12564345;2292865.4538331497
1973;308052.885;53095.293999999994;75134.84999999999;505407.09099999996;1136038.932;510416.081;83650.133;79642.94099999999;2751438.207
1974;359710.04649825;61998.8047623;87734.15768250001;590158.43401095;1326540.4641594;596007.37785645;97677.36221985001;92998.20714345;3212824.85433315
1975;362544.88899825;62487.411762300006;88425.58268250001;594809.41951095;1336994.8101594;600704.4583564501;98447.14871985001;93731.11764345001;3238144.8378331503
1976;335928.83625;57899.9295;81933.8625;551141.78175;1238840.001;556604.03925;91219.70025;86849.89425;3000418.04475
1977;291831.25475175;50299.3707377;71178.3548175;478793.06673905;1076216.7248406;483538.29039355;79245.23503015;75449.05610655;2606551.35341685
1978;270884.98149825;46689.1187623;66069.5076825;444427.55501094996;998970.9561593999;448832.18885644997;73557.38521985;70033.67814345;2419465.3713331497
1979;246631.2975;42508.809;60153.975;404635.7385;909528.102;408646.0035;66971.4255;63763.2135;2202838.5645
1980;234189.45725175002;40364.361737700005;57119.379817500005;384223.02823905;863645.0228406;388030.98689355;63592.909530150006;60546.54260655;2091711.6889168501
1981;244426.45149824998;42128.7867623;59616.2076825;401018.35701095;901397.0601594;404992.77085645;66372.71121985;63193.18014345;2183145.52533315
1982;240331.61600175;41423.0102377;58617.4673175;394300.16348905;886296.1058406;398207.99464355;65260.78028015;62134.51535655;2146571.65316685
1983;229464.71975175;39550.016737699996;55967.0048175;376471.38573905;846221.1128406;380202.51939355;62309.93203015;59325.02510655;2049511.71641685
1984;205368.55850175;35396.8572377;50089.8923175;336938.00898905;757359.1718406;340277.33514355;55766.746780149995;53095.28585655;1834291.85666685
1985;191036.91774825;32926.6882623;46594.3701825;313424.79676095;704506.8771594;316531.08810645;51875.06546985;49390.03239345;1706285.83608315
1986;195289.18149825;33659.5987623;47631.5076825;320401.27501095;720188.3961594;323576.70885645;53029.745219849996;50489.398143449995;1744265.81133315
1987;202376.28774824998;34881.1162623;49360.0701825;332028.73876095;746324.2611594;335319.41010644997;54954.21146984999;52321.67439345;1807565.77008315
1988;211983.19100175;36536.9402377;51703.217317500006;347790.30848905;781752.6458406;351237.18964355;57562.91528015;54805.410356550005;1893371.8181668501
1989;205683.60399825;35451.157762300005;50166.732682500005;337454.88851095;758520.9981594001;340799.33735645004;55852.29571985001;53176.73664345001;1837105.7508331502
1990;205998.555;35505.442;50243.55;337971.613;759682.476;341321.183;55937.819;53258.163;1839918.801
1991;210093.29600175002;36211.2022377;51242.2673175;344689.65148905;774783.0818406;348105.80264355004;57049.72428015;54316.80335655;1876491.82916685
1992;214660.60524824998;36998.4132623;52356.245182499995;352183.00926094997;791626.4271594;355673.42560644995;58289.95296985;55497.61989344999;1917285.6985831498
1993;217337.925;37459.87;53009.25;356575.555;801499.86;360109.505;59016.965;56189.805;1941198.7349999999
1994;222377.61350175;38328.4992377;54238.4423175;364843.92198905;820085.2478406;368459.81814355;60385.46578015;57492.74885655;1986211.75766685
1995;240016.665;41368.726;58540.65;393783.439;885134.628;397686.14900000003;65175.257000000005;62053.08900000001;2143758.603
1996;256710.76899825;44246.0837623;62612.3826825;421172.62751094997;946699.2261594;425346.78635645;69708.45271985;66369.12564345;2292865.4538331497
1997;308052.885;53095.293999999994;75134.84999999999;505407.09099999996;1136038.932;510416.081;83650.133;79642.94099999999;2751438.207
1998;359710.04649825;61998.8047623;87734.15768250001;590158.43401095;1326540.4641594;596007.37785645;97677.36221985001;92998.20714345;3212824.85433315
1999;362544.88899825;62487.411762300006;88425.58268250001;594809.41951095;1336994.8101594;600704.4583564501;98447.14871985001;93731.11764345001;3238144.8378331503
2000;335928.83625;57899.9295;81933.8625;551141.78175;1238840.001;556604.03925;91219.70025;86849.89425;3000418.04475
2001;291831.25475175;50299.3707377;71178.3548175;478793.06673905;1076216.7248406;483538.29039355;79245.23503015;75449.05610655;2606551.35341685
2002;270884.98149825;46689.1187623;66069.5076825;444427.55501094996;998970.9561593999;448832.18885644997;73557.38521985;70033.67814345;2419465.3713331497
2003;246631.2975;42508.809;60153.975;404635.7385;909528.102;408646.0035;66971.4255;63763.2135;2202838.5645
2004;234189.45725175002;40364.361737700005;57119.379817500005;384223.02823905;863645.0228406;388030.98689355;63592.909530150006;60546.54260655;2091711.6889168501
2005;244426.45149824998;42128.7867623;59616.2076825;401018.35701095;901397.0601594;404992.77085645;66372.71121985;63193.18014345;2183145.52533315
2006;240331.61600175;41423.0102377;58617.4673175;394300.16348905;886296.1058406;398207.99464355;65260.78028015;62134.51535655;2146571.65316685
2007;229464.71975175;39550.016737699996;55967.0048175;376471.38573905;846221.1128406;380202.51939355;62309.93203015;59325.02510655;2049511.71641685
2008;205368.55850175;35396.8572377;50089.8923175;336938.00898905;757359.1718406;340277.33514355;55766.746780149995;53095.28585655;1834291.85666685
2009;191036.91774825;32926.6882623;46594.3701825;313424.79676095;704506.8771594;316531.08810645;51875.06546985;49390.03239345;1706285.83608315
2010;195289.18149825;33659.5987623;47631.5076825;320401.27501095;720188.3961594;323576.70885645;53029.745219849996;50489.398143449995;1744265.81133315
2011;202376.28774824998;34881.1162623;49360.0701825;332028.73876095;746324.2611594;335319.41010644997;54954.21146984999;52321.67439345;1807565.77008315
2012;211983.19100175;36536.9402377;51703.217317500006;347790.30848905;781752.6458406;351237.18964355;57562.91528015;54805.410356550005;1893371.8181668501
2013;205683.60399825;35451.157762300005;50166.732682500005;337454.88851095;758520.9981594001;340799.33735645004;55852.29571985001;53176.73664345001;1837105.7508331502
2014;205998.555;35505.442;50243.55;337971.613;759682.476;341321.183;55937.819;53258.163;1839918.801
2015;210093.29600175002;36211.2022377;51242.2673175;344689.65148905;774783.0818406;348105.80264355004;57049.72428015;54316.80335655;1876491.82916685
2016;214660.60524824998;36998.4132623;52356.245182499995;352183.00926094997;791626.4271594;355673.42560644995;58289.95296985;55497.61989344999;1917285.6985831498
2017;217337.925;37459.87;53009.25;356575.555;801499.86;360109.505;59016.965;56189.805;1941198.7349999999
2018;222377.61350175;38328.4992377;54238.4423175;364843.92198905;820085.2478406;368459.81814355;60385.46578015;57492.74885655;1986211.75766685
2019;240016.665;41368.726;58540.65;393783.439;885134.628;397686.14900000003;65175.257000000005;62053.08900000001;2143758.603
2020;256710.76899825;44246.0837623;62612.3826825;421172.62751094997;946699.2261594;425346.78635645;69708.45271985;66369.12564345;2292865.4538331497
2021;308052.885;53095.293999999994;75134.84999999999;505407.09099999996;1136038.932;510416.081;83650.133;79642.94099999999;2751438.207
2022;359710.04649825;61998.8047623;87734.15768250001;590158.43401095;1326540.4641594;596007.37785645;97677.36221985001;92998.20714345;3212824.85433315
2023;362544.88899825;62487.411762300006;88425.58268250001;594809.41951095;1336994.8101594;600704.4583564501;98447.14871985001;93731.11764345001;3238144.8378331503
2024;335928.83625;57899.9295;81933.8625;551141.78175;1238840.001;556604.03925;91219.70025;86849.89425;3000418.04475
2025;291831.25475175;50299.3707377;71178.3548175;478793.06673905;1076216.7248406;483538.29039355;79245.23503015;75449.05610655;2606551.35341685
2026;270884.98149825;46689.1187623;66069.5076825;444427.55501094996;998970.9561593999;448832.18885644997;73557.38521985;70033.67814345;2419465.3713331497
2027;246631.2975;42508.809;60153.975;404635.7385;909528.102;408646.0035;66971.4255;63763.2135;2202838.5645
2028;234189.45725175002;40364.361737700005;57119.379817500005;384223.02823905;863645.0228406;388030.98689355;63592.909530150006;60546.54260655;2091711.6889168501
2029;244426.45149824998;42128.7867623;59616.2076825;401018.35701095;901397.0601594;404992.77085645;66372.71121985;63193.18014345;2183145.52533315
2030;240331.61600175;41423.0102377;58617.4673175;394300.16348905;886296.1058406;398207.99464355;65260.78028015;62134.51535655;2146571.65316685
2031;229464.71975175;39550.016737699996;55967.0048175;376471.38573905;846221.1128406;380202.51939355;62309.93203015;59325.02510655;2049511.71641685
2032;205368.55850175;35396.8572377;50089.8923175;336938.00898905;757359.1718406;340277.33514355;55766.746780149995;53095.28585655;1834291.85666685
2033;191036.91774825;32926.6882623;46594.3701825;313424.79676095;704506.8771594;316531.08810645;51875.06546985;49390.03239345;1706285.83608315
2034;195289.18149825;33659.5987623;47631.5076825;320401.27501095;720188.3961594;323576.70885645;53029.745219849996;50489.398143449995;1744265.81133315
2035;202376.28774824998;34881.1162623;49360.0701825;332028.73876095;746324.2611594;335319.41010644997;54954.21146984999;52321.67439345;1807565.77008315
2036;211983.19100175;36536.9402377;51703.217317500006;347790.30848905;781752.6458406;351237.18964355;57562.91528015;54805.410356550005;1893371.8181668501
2037;205683.60399825;35451.157762300005;50166.732682500005;337454.88851095;758520.9981594001;340799.33735645004;55852.29571985001;53176.73664345001;1837105.7508331502
2038;205998.555;35505.442;50243.55;337971.613;759682.476;341321.183;55937.819;53258.163;1839918.801
2039;210093.29600175002;36211.2022377;51242.2673175;344689.65148905;774783.0818406;348105.80264355004;57049.72428015;54316.80335655;1876491.82916685
2040;214660.60524824998;36998.4132623;52356.245182499995;352183.00926094997;791626.4271594;355673.42560644995;58289.95296985;55497.61989344999;1917285.6985831498
2041;217337.925;37459.87;53009.25;356575.555;801499.86;360109.505;59016.965;56189.805;1941198.7349999999
2042;222377.61350175;38328.4992377;54238.4423175;364843.92198905;820085.2478406;368459.81814355;60385.46578015;57492.74885655;1986211.75766685
2043;240016.665;41368.726;58540.65;393783.439;885134.628;397686.14900000003;65175.257000000005;62053.08900000001;2143758.603
2044;256710.76899825;44246.0837623;62612.3826825;421172.62751094997;946699.2261594;425346.78635645;69708.45271985;66369.12564345;2292865.4538331497
2045;308052.885;53095.293999999994;75134.84999999999;505407.09099999996;1136038.932;510416.081;83650.133;79642.94099999999;2751438.207
2046;359710.04649825;61998.8047623;87734.15768250001;590158.43401095;1326540.4641594;596007.37785645;97677.36221985001;92998.20714345;3212824.85433315
2047;362544.88899825;62487.411762300006;88425.58268250001;594809.41951095;1336994.8101594;600704.4583564501;98447.14871985001;93731.11764345001;3238144.8378331503
2048;335928.83625;57899.9295;81933.8625;551141.78175;1238840.001;556604.03925;91219.70025;86849.89425;3000418.04475
2049;291831.25475175;50299.3707377;71178.3548175;478793.06673905;1076216.7248406;483538.29039355;79245.23503015;75449.05610655;2606551.35341685
2050;270884.98149825;46689.1187623;66069.5076825;444427.55501094996;998970.9561593999;448832.18885644997;73557.38521985;70033.67814345;2419465.3713331497
2051;246631.2975;42508.809;60153.975;404635.7385;909528.102;408646.0035;66971.4255;63763.2135;2202838.5645
2052;234189.45725175002;40364.361737700005;57119.379817500005;384223.02823905;863645.0228406;388030.98689355;63592.909530150006;60546.54260655;2091711.6889168501
2053;244426.45149824998;42128.7867623;59616.2076825;401018.35701095;901397.0601594;404992.77085645;66372.71121985;63193.18014345;2183145.52533315
2054;240331.61600175;41423.0102377;58617.4673175;394300.16348905;886296.1058406;398207.99464355;65260.78028015;62134.51535655;2146571.65316685
2055;229464.71975175;39550.016737699996;55967.0048175;376471.38573905;846221.1128406;380202.51939355;62309.93203015;59325.02510655;2049511.71641685
2056;205368.55850175;35396.8572377;50089.8923175;336938.00898905;757359.1718406;340277.33514355;55766.746780149995;53095.28585655;1834291.85666685
2057;191036.91774825;32926.6882623;46594.3701825;313424.79676095;704506.8771594;316531.08810645;51875.06546985;49390.03239345;1706285.83608315
2058;195289.18149825;33659.5987623;47631.5076825;320401.27501095;720188.3961594;323576.70885645;53029.745219849996;50489.398143449995;1744265.81133315
2059;202376.28774824998;34881.1162623;49360.0701825;332028.73876095;746324.2611594;335319.41010644997;54954.21146984999;52321.67439345;1807565.77008315
2060;211983.19100175;36536.9402377;51703.217317500006;347790.30848905;781752.6458406;351237.18964355;57562.91528015;54805.410356550005;1893371.8181668501
2061;205683.60399825;35451.157762300005;50166.732682500005;337454.88851095;758520.9981594001;340799.33735645004;55852.29571985001;53176.73664345001;1837105.7508331502
2062;205998.555;35505.442;50243.55;337971.613;759682.476;341321.183;55937.819;53258.163;1839918.801
2063;210093.29600175002;36211.2022377;51242.2673175;344689.65148905;774783.0818406;348105.80264355004;57049.72428015;54316.80335655;1876491.82916685
2064;214660.60524824998;36998.4132623;52356.245182499995;352183.00926094997;791626.4271594;355673.42560644995;58289.95296985;55497.61989344999;1917285.6985831498
2065;217337.925;37459.87;53009.25;356575.555;801499.86;360109.505;59016.965;56189.805;1941198.7349999999
2066;222377.61350175;38328.4992377;54238.4423175;364843.92198905;820085.2478406;368459.81814355;60385.46578015;57492.74885655;1986211.75766685
2067;240016.665;41368.726;58540.65;393783.439;885134.628;397686.14900000003;65175.257000000005;62053.08900000001;2143758.603
2068;256710.76899825;44246.0837623;62612.3826825;421172.62751094997;946699.2261594;425346.78635645;69708.45271985;66369.12564345;2292865.4538331497
2069;308052.885;53095.293999999994;75134.84999999999;505407.09099999996;1136038.932;510416.081;83650.133;79642.94099999999;2751438.207
2070;359710.04649825;61998.8047623;87734.15768250001;590158.43401095;1326540.4641594;596007.37785645;97677.36221985001;92998.20714345;3212824.85433315
2071;362544.88899825;62487.411762300006;88425.58268250001;594809.41951095;1336994.8101594;600704.4583564501;98447.14871985001;93731.11764345001;3238144.8378331503
2072;335928.83625;57899.9295;81933.8625;551141.78175;1238840.001;556604.03925;91219.70025;86849.89425;3000418.04475
2073;291831.25475175;50299.3707377;71178.3548175;478793.06673905;1076216.7248406;483538.29039355;79245.23503015;75449.05610655;2606551.35341685
2074;270884.98149825;46689.1187623;66069.5076825;444427.55501094996;998970.9561593999;448832.18885644997;73557.38521985;70033.67814345;2419465.3713331497
2075;246631.2975;42508.809;60153.975;404635.7385;909528.102;408646.0035;66971.4255;63763.2135;2202838.5645
2076;234189.45725175002;40364.361737700005;57119.379817500005;384223.02823905;863645.0228406;388030.98689355;63592.909530150006;60546.54260655;2091711.6889168501
2077;244426.45149824998;42128.7867623;59616.2076825;401018.35701095;901397.0601594;404992.77085645;66372.71121985;63193.18014345;2183145.52533315
2078;240331.61600175;41423.0102377;58617.4673175;394300.16348905;886296.1058406;398207.99464355;65260.78028015;62134.51535655;2146571.65316685
2079;229464.71975175;39550.016737699996;55967.0048175;376471.38573905;846221.1128406;380202.51939355;62309.93203015;59325.02510655;2049511.71641685
2080;205368.55850175;35396.8572377;50089.8923175;336938.00898905;757359.1718406;340277.33514355;55766.746780149995;53095.28585655;1834291.85666685
2081;191036.91774825;32926.6882623;46594.3701825;313424.79676095;704506.8771594;316531.08810645;51875.06546985;49390.03239345;1706285.83608315
2082;195289.18149825;33659.5987623;47631.5076825;320401.27501095;720188.3961594;323576.70885645;53029.745219849996;50489.398143449995;1744265.81133315
2083;202376.28774824998;34881.1162623;49360.0701825;332028.73876095;746324.2611594;335319.41010644997;54954.21146984999;52321.67439345;1807565.77008315
2084;211983.19100175;36536.9402377;51703.217317500006;347790.30848905;781752.6458406;351237.18964355;57562.91528015;54805.410356550005;1893371.8181668501
2085;205683.60399825;35451.157762300005;50166.732682500005;337454.88851095;758520.9981594001;340799.33735645004;55852.29571985001;53176.73664345001;1837105.7508331502
2086;205998.555;35505.442;50243.55;337971.613;759682.476;341321.183;55937.819;53258.163;1839918.801
2087;210093.29600175002;36211.2022377;51242.2673175;344689.65148905;774783.0818406;348105.80264355004;57049.72428015;54316.80335655;1876491.82916685
2088;68193.74274824999;11753.718262299999;16632.6201825;111882.09176094999;251485.2171594;112990.93310644999;18517.65046985;17630.57739345;609086.55108315
2089;73390.95399825;12649.4977623;17900.2326825;120408.89851094999;270651.5181594;121602.24735645;19928.925719849998;18974.24664345;655506.52083315
2090;72603.43475175;12513.762737699999;17708.1548175;119116.85473904999;267747.3008406;120297.39839354999;19715.07903015;18770.64410655;648472.6294168499
2091;86147.74524825;14848.2292623;21011.6451825;141338.33326095;317696.0751594;142739.10960645002;23392.96496985;22272.34389345;769446.44658315
2092;96699.59600175;16666.9222377;23585.267317499998;158650.23148905;356609.2418406;160222.58264355;26258.26428015;25000.38335655;863692.48916685
2093;118748.43399825;20467.209762299997;28963.032682499997;194824.66651095;437921.0541594;196755.53535644998;32245.509719849997;30700.814643449998;1060626.25683315
2094;125678.0175;21661.577;30653.175;206193.6905;463476.006;208237.2355;34127.2015;32492.3655;1122519.2685
2095;121268.23100175;20901.5162377;29577.6173175;198958.77248905;447213.5738406;200930.61364355;32929.74728015;31352.27435655;1083132.34616685
2096;107094.01850175;18458.4812377;26120.4923175;175703.84498905;394941.8438406;177445.21114355;29080.81478015;27687.72185655;956532.4286668501
2097;102526.80375;17671.286500000002;25006.537500000002;168210.64225;378098.847;169877.74475;27840.61175;26506.92975;915739.40325
2098;91029.91100175;15689.7082377;22202.4173175;149348.26048905;335700.5498406;150828.42164355;24718.69128015;23534.56235655;813052.52216685
2099;82210.4325;14169.603000000001;20051.325;134878.5795;303176.034;136215.3345;22323.8085;21254.4045;734279.5215
2100;72760.95749999999;12540.912999999999;17746.575;119375.29449999999;268328.214;120558.3995;19757.853499999997;18811.3695;649879.5765
2101;75438.27725175;13002.3697377;18399.5798175;123767.84023905;278201.6468406;124994.47889355001;20484.86553015;19503.554606550002;673792.61291685
2102;70556.11149825;12160.8907623;17208.8076825;115757.91301095;260197.1721594;116905.16685645;19159.13921985;18241.33614345;630186.53733315
2103;72603.43475175;12513.762737699999;17708.1548175;119116.85473904999;267747.3008406;120297.39839354999;19715.07903015;18770.64410655;648472.6294168499
2104;67248.79524825;11590.8492623;16402.1451825;110331.76326095;248000.43515940002;111425.23960645;18261.05496985;17386.27389345;600646.55658315
2105;63941.47899825001;11020.8077623;15595.482682500002;104905.61351095;235803.69815940002;105945.31235645001;17362.97071985;16531.211643450002;571106.5758331501
2106;67091.2725;11563.699;16363.725;110073.3235;247419.522;111164.2385;18218.2805;17345.5485;599239.6095
2107;66146.325;11400.83;16133.25;108522.995;243934.74;109598.545;17961.685;17101.245;590799.615
2108;72603.43475175;12513.762737699999;17708.1548175;119116.85473904999;267747.3008406;120297.39839354999;19715.07903015;18770.64410655;648472.6294168499
2109;62996.53149825;10857.9387623;15365.0076825;103355.28501095;232318.91615940002;104379.61885645;17106.37521985;16286.90814345;562666.58133315
2110;61421.587499999994;10586.484999999999;14980.875;100771.3525;226510.83;101770.0775;16678.7075;15879.727499999999;548599.6425
2111;67721.26899825;11672.283762300001;16517.3826825;111106.92751095;249742.82615940002;112208.08635645;18389.35271985;17508.425643450002;604866.5538331501
2112;68193.74274824999;11753.718262299999;16632.6201825;111882.09176094999;251485.2171594;112990.93310644999;18517.65046985;17630.57739345;609086.55108315
2113;73390.95399825;12649.4977623;17900.2326825;120408.89851094999;270651.5181594;121602.24735645;19928.925719849998;18974.24664345;655506.52083315
2114;72603.43475175;12513.762737699999;17708.1548175;119116.85473904999;267747.3008406;120297.39839354999;19715.07903015;18770.64410655;648472.6294168499
2115;86147.74524825;14848.2292623;21011.6451825;141338.33326095;317696.0751594;142739.10960645002;23392.96496985;22272.34389345;769446.44658315
2116;96699.59600175;16666.9222377;23585.267317499998;158650.23148905;356609.2418406;160222.58264355;26258.26428015;25000.38335655;863692.48916685
2117;118748.43399825;20467.209762299997;28963.032682499997;194824.66651095;437921.0541594;196755.53535644998;32245.509719849997;30700.814643449998;1060626.25683315
2118;125678.0175;21661.577;30653.175;206193.6905;463476.006;208237.2355;34127.2015;32492.3655;1122519.2685
2119;121268.23100175;20901.5162377;29577.6173175;198958.77248905;447213.5738406;200930.61364355;32929.74728015;31352.27435655;1083132.34616685
